1398:30005,30005,30055,30005,30019,30005,30056,30005,30016,30005,30009,30005,30005,30083,30005,30049,30047,30015,30055,30005,30036,30005,30005,30005,30005,30005,30005,30005,30005,30031,30015,30016,30016,30066,30055,30055,30083,30005,30055,30005,30005,30005,30016,30031,30016,30005,30020,30005,30016,30005
1399:30072,30071,30071,30084,30072,30071,30060,30054,30034,30076,30076,30071,30084,30072,30062,30072,30071,30090,30071,30072,30071,30060,30072,30066,30071,30071,30071,30071,30072,30071,30071,30026,30084,30059,30038,30071,30075,30071,30071,30071,30071,30072,30089,30062,30071,30005,30072,30071,30060,30071
1401:30092,30046,30082,30011,30069,30061,30061,30061,30061,30061,30046,30046,30082,30061,30061,30073,30046,30014,30061,30014,30061,30061,30014,30046,30092,30063,30046,30085,30061,30061,30014,30092,30046,30061,30061,30037,30061,30039,30061,30061,30014,30061,30061,30061,30061,30061,30061,30083,30092,30061
1402:30029,30008,30002,30049,30053,30003,30050,30003,30003,30095,30029,30029,30033,30029,30020,30094,30029,30003,30029,30029,30095,30029,30029,30056,30029,30092,30083,30002,30033,30029,30003,30078,30034,30029,30029,30003,30008,30029,30029,30053,30051,30029,30095,30029,30002,30095,30003,30086,30003,30033
1404:30026,30041,30026,30075,30014,30010,30010,30026,30031,30034,30068,30026,30010,30010,30010,30082,30010,30026,30010,30026,30010,30010,30031,30026,30044,30054,30024,30010,30086,30010,30010,30010,30010,30026,30010,30054,30010,30010,30010,30010,30089,30031,30011,30010,30010,30026,30010,30075,30010,30064
1405:30087,30075,30057,30095,30087,30087,30013,30096,30096,30095,30013,30095,30060,30095,30096,30095,30095,30072,30095,30096,30095,30096,30095,30075,30087,30095,30075,30095,30095,30087,30095,30096,30095,30037,30096,30051,30057,30087,30095,30082,30013,30096,30060,30087,30095,30096,30096,30003,30096,30051
1406:30099,30099,30010,30027,30068,30010,30010,30010,30099,30010,30016,30099,30051,30042,30057,30085,30010,30049,30099,30068,30099,30010,30099,30099,30003,30010,30068,30099,30046,30016,30099,30068,30068,30010,30010,30099,30033,30003,30003,30068,30099,30099,30010,30099,30018,30099,30099,30099,30099,30046
1407:30069,30069,30066,30066,30069,30069,30009,30069,30041,30093,30069,30093,30069,30066,30055,30080,30052,30055,30009,30066,30093,30087,30055,30010,30009,30069,30069,30093,30026,30069,30069,30069,30069,30093,30069,30014,30069,30069,30069,30034,30009,30093,30069,30069,30069,30069,30069,30069,30069,30014
1410:30027,30027,30027,30049,30055,30027,30026,30027,30045,30057,30034,30027,30006,30070,30055,30027,30071,30091,30027,30031,30045,30027,30027,30055,30001,30040,30027,30045,30027,30055,30027,30049,30027,30043,30095,30027,30045,30027,30027,30027,30027,30078,30027,30027,30027,30078,30027,30045,30085,30027
1411:30056,30044,30022,30056,30086,30075,30056,30032,30056,30035,30035,30072,30051,30052,30035,30065,30056,30056,30086,30079,30087,30044,30029,30060,30056,30044,30044,30056,30056,30056,30086,30087,30056,30056,30056,30056,30056,30056,30078,30056,30086,30056,30056,30056,30056,30086,30035,30078,30037,30035
1416:30067,30024,30021,30021,30017,30024,30021,30021,30067,30024,30024,30021,30067,30021,30021,30067,30024,30031,30024,30060,30021,30098,30076,30021,30067,30089,30021,30092,30018,30021,30021,30087,30033,30067,30031,30031,30056,30021,30055,30021,30067,30021,30067,30021,30043,30021,30021,30031,30067,30024
1418:30087,30057,30046,30060,30000,30049,30000,30071,30087,30087,30014,30032,30000,30014,30000,30000,30016,30038,30000,30046,30048,30087,30002,30089,30059,30000,30057,30089,30000,30000,30000,30000,30000,30000,30014,30000,30000,30087,30000,30060,30000,30060,30087,30000,30087,30049,30000,30086,30049,30000
1421:30006,30068,30037,30043,30004,30066,30000,30049,30043,30066,30043,30043,30043,30011,30036,30043,30043,30011,30066,30068,30043,30043,30043,30043,30066,30011,30006,30066,30006,30043,30055,30043,30066,30043,30068,30056,30043,30000,30066,30066,30058,30066,30043,30043,30019,30043,30046,30043,30043,30066
1422:30038,30031,30051,30052,30031,30050,30038,30031,30063,30070,30031,30031,30038,30046,30031,30031,30060,30031,30038,30002,30068,30050,30038,30046,30093,30031,30051,30031,30093,30031,30031,30093,30031,30031,30038,30060,30050,30031,30031,30022,30051,30038,30031,30031,30031,30031,30084,30038,30060,30046
1423:30036,30070,30036,30044,30098,30034,30022,30036,30036,30030,30030,30036,30062,30036,30056,30036,30046,30036,30036,30036,30070,30030,30036,30042,30036,30069,30030,30030,30036,30036,30036,30017,30063,30001,30036,30036,30036,30036,30044,30036,30067,30036,30036,30000,30036,30036,30036,30044,30036,30030
1427:30056,30065,30044,30055,30065,30069,30065,30065,30075,30078,30044,30024,30065,30044,30044,30065,30032,30075,30065,30006,30065,30065,30049,30065,30006,30065,30062,30065,30060,30067,30044,30065,30006,30020,30065,30065,30065,30075,30044,30044,30060,30065,30065,30065,30060,30065,30065,30065,30065,30019
1429:30009,30009,30072,30033,30014,30009,30094,30036,30041,30000,30048,30052,30041,30033,30089,30048,30033,30009,30077,30033,30037,30033,30041,30033,30009,30077,30095,30033,30009,30009,30033,30033,30009,30036,30012,30009,30033,30077,30009,30033,30009,30018,30009,30008,30009,30077,30009,30042,30086,30002
1430:30067,30041,30067,30008,30033,30008,30054,30008,30008,30008,30050,30008,30040,30008,30008,30008,30059,30008,30011,30022,30008,30043,30041,30008,30008,30043,30003,30041,30008,30008,30085,30096,30008,30003,30008,30008,30041,30033,30044,30041,30065,30008,30008,30008,30008,30008,30086,30041,30016,30008
1432:30013,30021,30056,30005,30045,30056,30021,30097,30095,30097,30021,30056,30056,30021,30056,30063,30025,30021,30089,30021,30099,30021,30045,30021,30021,30021,30021,30021,30013,30021,30021,30056,30021,30021,30000,30030,30021,30021,30013,30095,30066,30021,30056,30031,30056,30056,30056,30056,30066,30013
1433:30040,30008,30082,30056,30040,30013,30065,30070,30032,30006,30040,30026,30040,30064,30008,30082,30040,30040,30053,30040,30040,30040,30040,30040,30040,30040,30082,30040,30082,30013,30040,30019,30040,30008,30013,30008,30077,30032,30069,30070,30059,30040,30040,30008,30040,30008,30040,30082,30056,30079
1434:30039,30008,30080,30039,30039,30039,30039,30039,30039,30055,30039,30064,30039,30043,30039,30039,30043,30039,30080,30043,30080,30039,30039,30039,30080,30043,30094,30043,30022,30039,30080,30043,30039,30043,30043,30084,30087,30080,30039,30080,30082,30088,30039,30039,30071,30039,30054,30056,30039,30039
1435:30091,30091,30008,30030,30091,30018,30091,30030,30091,30038,30044,30091,30075,30030,30091,30091,30091,30014,30085,30091,30017,30091,30091,30014,30091,30091,30091,30030,30091,30030,30091,30091,30080,30085,30091,30056,30091,30091,30091,30014,30091,30030,30080,30091,30091,30062,30091,30030,30091,30010
1438:30076,30015,30060,30015,30044,30099,30015,30062,30015,30050,30015,30047,30062,30015,30015,30076,30044,30015,30041,30015,30017,30015,30076,30015,30015,30074,30015,30015,30015,30065,30015,30076,30076,30044,30015,30076,30050,30044,30061,30044,30076,30015,30087,30094,30076,30076,30015,30015,30083,30076
1439:30004,30049,30039,30049,30039,30028,30024,30039,30039,30039,30058,30039,30035,30004,30039,30027,30004,30039,30028,30049,30016,30039,30039,30086,30039,30097,30039,30026,30083,30039,30039,30039,30039,30049,30039,30036,30083,30055,30039,30020,30026,30028,30039,30039,30049,30039,30069,30077,30028,30039
1441:30005,30049,30075,30094,30030,30075,30075,30058,30030,30007,30016,30084,30030,30030,30097,30030,30005,30005,30005,30022,30007,30062,30061,30005,30005,30075,30075,30075,30005,30013,30058,30083,30030,30049,30075,30049,30075,30005,30075,30019,30075,30058,30058,30075,30075,30068,30075,30005,30005,30075
1442:30085,30054,30085,30085,30085,30017,30085,30085,30017,30054,30018,30017,30054,30085,30010,30085,30085,30017,30018,30018,30054,30072,30017,30051,30085,30072,30003,30032,30054,30054,30085,30085,30085,30083,30054,30054,30085,30085,30085,30050,30001,30085,30054,30017,30083,30072,30017,30018,30085,30085
1443:30087,30006,30087,30087,30099,30016,30006,30006,30080,30006,30006,30002,30080,30040,30087,30006,30006,30006,30087,30006,30075,30087,30039,30006,30087,30006,30006,30059,30037,30006,30090,30087,30006,30099,30085,30087,30006,30041,30085,30050,30006,30087,30059,30006,30024,30099,30012,30040,30099,30087
1447:30016,30036,30004,30043,30036,30025,30033,30077,30025,30000,30055,30023,30090,30090,30050,30090,30043,30036,30016,30036,30025,30090,30090,30090,30090,30043,30040,30043,30033,30033,30090,30090,30090,30090,30061,30025,30036,30036,30090,30090,30025,30033,30033,30036,30033,30090,30025,30040,30036,30035
1448:30066,30066,30052,30031,30035,30089,30089,30066,30066,30066,30024,30089,30066,30012,30052,30089,30019,30004,30019,30031,30066,30066,30008,30080,30040,30066,30066,30066,30038,30019,30019,30066,30019,30019,30066,30089,30047,30066,30078,30066,30083,30007,30052,30066,30067,30019,30066,30066,30066,30066
1450:30016,30016,30095,30095,30016,30016,30052,30047,30016,30016,30016,30016,30095,30016,30012,30016,30016,30047,30003,30016,30016,30095,30016,30016,30003,30016,30016,30073,30034,30016,30095,30096,30016,30095,30016,30016,30007,30072,30094,30016,30019,30072,30039,30016,30095,30016,30012,30095,30072,30007
1452:30054,30058,30094,30035,30031,30097,30097,30058,30002,30018,30004,30097,30026,30045,30054,30026,30016,30058,30058,30002,30097,30001,30097,30058,30058,30058,30031,30058,30002,30058,30068,30047,30016,30047,30094,30058,30058,30097,30058,30058,30054,30058,30058,30097,30002,30058,30016,30058,30058,30058
1455:30014,30014,30090,30090,30021,30090,30087,30014,30014,30003,30014,30090,30090,30090,30087,30090,30033,30014,30090,30039,30014,30000,30090,30090,30074,30022,30001,30014,30014,30021,30090,30090,30062,30005,30036,30087,30039,30090,30002,30090,30090,30039,30014,30090,30090,30090,30087,30090,30007,30090
1459:30058,30048,30019,30070,30045,30007,30082,30048,30048,30048,30024,30004,30036,30097,30048,30048,30048,30002,30048,30048,30048,30063,30097,30070,30038,30019,30097,30004,30097,30018,30048,30007,30048,30048,30097,30019,30048,30029,30007,30097,30048,30024,30097,30048,30097,30019,30048,30024,30024,30064
1460:30043,30012,30032,30032,30012,30012,30010,30047,30010,30008,30032,30010,30012,30032,30015,30032,30055,30032,30065,30012,30032,30032,30032,30032,30008,30017,30032,30073,30032,30032,30010,30031,30032,30037,30043,30012,30032,30032,30032,30031,30073,30012,30032,30032,30072,30053,30028,30012,30032,30028
1466:30055,30000,30000,30042,30000,30000,30000,30008,30011,30011,30000,30049,30000,30011,30000,30000,30000,30037,30008,30000,30011,30000,30042,30000,30016,30000,30000,30000,30080,30000,30000,30080,30000,30096,30093,30000,30000,30072,30008,30000,30000,30000,30091,30000,30000,30000,30008,30048,30000,30000
1467:30053,30091,30078,30078,30078,30008,30054,30078,30078,30053,30059,30078,30053,30078,30037,30091,30054,30079,30038,30030,30054,30053,30054,30054,30078,30053,30078,30077,30072,30059,30091,30053,30078,30054,30066,30078,30078,30053,30053,30078,30078,30078,30053,30053,30053,30078,30078,30053,30025,30078
1470:30074,30074,30074,30032,30074,30051,30049,30049,30074,30094,30074,30079,30032,30092,30032,30049,30032,30079,30074,30074,30074,30049,30063,30063,30074,30023,30074,30074,30032,30048,30069,30094,30032,30035,30049,30035,30092,30049,30021,30022,30074,30074,30032,30003,30037,30074,30074,30049,30074,30074
1475:30003,30003,30052,30003,30023,30059,30010,30003,30082,30010,30052,30052,30052,30052,30082,30059,30052,30003,30052,30052,30060,30052,30060,30052,30056,30001,30021,30052,30052,30052,30079,30010,30003,30059,30052,30082,30052,30052,30082,30090,30010,30052,30052,30052,30010,30025,30003,30003,30052,30064
1476:30066,30021,30048,30072,30021,30021,30026,30021,30048,30021,30027,30021,30048,30076,30021,30007,30021,30074,30068,30003,30021,30021,30042,30021,30021,30021,30048,30026,30074,30021,30021,30048,30021,30074,30012,30048,30021,30000,30021,30021,30021,30059,30021,30074,30026,30017,30072,30088,30021,30048
1478:30091,30035,30035,30035,30018,30035,30035,30035,30035,30035,30035,30035,30002,30010,30081,30010,30075,30035,30070,30035,30035,30076,30078,30083,30035,30035,30035,30035,30035,30078,30035,30035,30083,30035,30078,30035,30035,30035,30035,30035,30045,30010,30035,30086,30035,30035,30074,30078,30053,30000
1479:30039,30014,30075,30014,30014,30039,30014,30033,30062,30039,30014,30039,30039,30014,30039,30016,30014,30014,30039,30015,30014,30014,30058,30058,30026,30014,30014,30014,30014,30039,30014,30014,30014,30064,30056,30014,30014,30062,30058,30066,30014,30014,30010,30014,30014,30014,30043,30014,30014,30014
1480:30032,30059,30038,30077,30077,30077,30049,30032,30077,30038,30032,30018,30051,30032,30032,30015,30067,30032,30032,30049,30032,30023,30032,30077,30032,30019,30049,30032,30051,30032,30077,30050,30032,30032,30032,30032,30049,30067,30086,30032,30032,30031,30032,30026,30065,30032,30085,30032,30049,30049
1483:30010,30020,30028,30020,30020,30020,30040,30040,30016,30020,30008,30087,30068,30020,30020,30068,30001,30020,30020,30020,30088,30068,30020,30085,30016,30085,30020,30085,30020,30068,30085,30020,30028,30023,30092,30085,30016,30020,30073,30054,30091,30020,30040,30031,30020,30085,30031,30068,30088,30010
1487:30076,30006,30006,30028,30006,30068,30050,30065,30043,30098,30006,30006,30006,30006,30051,30010,30005,30018,30050,30005,30006,30028,30076,30006,30006,30006,30066,30006,30028,30006,30006,30076,30005,30005,30006,30006,30043,30076,30076,30006,30000,30076,30050,30076,30076,30084,30076,30006,30005,30059
1489:30090,30090,30094,30099,30099,30090,30023,30090,30090,30038,30090,30090,30099,30090,30090,30056,30090,30090,30094,30090,30090,30090,30090,30067,30090,30046,30090,30090,30022,30090,30003,30067,30067,30090,30099,30090,30090,30062,30033,30003,30033,30077,30090,30067,30099,30090,30071,30090,30090,30003
1492:30046,30046,30081,30053,30046,30004,30058,30046,30026,30065,30060,30081,30067,30046,30038,30007,30071,30075,30046,30081,30053,30046,30046,30046,30065,30046,30065,30046,30026,30046,30081,30026,30046,30081,30091,30009,30046,30009,30046,30065,30046,30009,30046,30046,30046,30032,30094,30046,30046,30046
1493:30090,30036,30032,30032,30036,30092,30032,30032,30032,30073,30036,30023,30036,30010,30093,30093,30032,30051,30093,30032,30009,30073,30032,30032,30036,30061,30032,30036,30036,30009,30032,30032,30032,30032,30032,30092,30029,30032,30036,30032,30056,30036,30032,30032,30097,30032,30032,30032,30036,30036
1494:30011,30011,30064,30026,30097,30097,30097,30011,30097,30011,30011,30019,30011,30011,30064,30097,30011,30011,30047,30097,30097,30098,30011,30011,30011,30086,30011,30047,30006,30011,30097,30079,30026,30097,30098,30011,30033,30011,30033,30098,30011,30079,30011,30011,30033,30049,30011,30011,30097,30079
1496:30070,30070,30074,30070,30006,30070,30070,30006,30021,30074,30029,30074,30015,30074,30070,30070,30026,30070,30021,30031,30070,30070,30070,30070,30074,30070,30011,30070,30062,30070,30008,30070,30070,30070,30021,30006,30002,30021,30086,30011,30074,30070,30070,30004,30064,30070,30062,30021,30070,30070
1500:30000,30088,30028,30010,30000,30000,30055,30052,30062,30000,30028,30000,30000,30006,30095,30000,30047,30047,30000,30052,30000,30006,30006,30000,30000,30007,30047,30047,30000,30047,30000,30036,30003,30047,30000,30000,30096,30080,30000,30000,30000,30088,30006,30006,30000,30047,30047,30000,30000,30000
1502:30036,30036,30036,30028,30036,30078,30018,30018,30036,30091,30092,30091,30018,30091,30091,30036,30091,30034,30018,30091,30091,30078,30051,30036,30073,30036,30091,30018,30091,30018,30018,30091,30060,30010,30091,30091,30098,30064,30060,30042,30091,30036,30078,30091,30085,30091,30091,30091,30091,30091
1503:30068,30067,30041,30042,30068,30040,30029,30096,30068,30087,30036,30087,30068,30075,30068,30042,30015,30087,30068,30041,30068,30068,30068,30011,30054,30007,30061,30093,30068,30041,30029,30068,30099,30049,30041,30006,30028,30006,30068,30084,30068,30068,30068,30041,30041,30064,30006,30041,30068,30068
1505:30004,30004,30086,30053,30034,30004,30004,30004,30004,30034,30004,30037,30017,30004,30004,30065,30006,30004,30004,30034,30024,30065,30045,30056,30072,30034,30004,30042,30004,30034,30000,30004,30004,30034,30045,30033,30065,30033,30004,30036,30034,30000,30004,30004,30004,30083,30004,30034,30034,30004
1506:30032,30061,30032,30030,30032,30028,30096,30096,30032,30078,30032,30032,30027,30085,30032,30032,30032,30025,30041,30032,30014,30050,30078,30028,30032,30045,30032,30094,30032,30096,30032,30032,30032,30032,30032,30005,30027,30087,30032,30022,30032,30028,30027,30013,30087,30032,30032,30032,30032,30032
1508:30014,30085,30014,30014,30019,30014,30014,30032,30014,30014,30014,30083,30014,30057,30014,30096,30096,30032,30011,30097,30014,30014,30014,30096,30094,30014,30014,30097,30063,30043,30014,30087,30014,30019,30049,30057,30092,30002,30053,30019,30095,30014,30083,30057,30014,30022,30096,30022,30002,30014
1509:30095,30095,30011,30009,30095,30065,30065,30006,30071,30071,30037,30065,30065,30095,30024,30095,30009,30095,30009,30065,30095,30095,30019,30095,30095,30009,30065,30009,30095,30011,30095,30009,30095,30060,30043,30009,30095,30065,30095,30009,30009,30053,30095,30037,30095,30095,30095,30009,30037,30095
1514:30091,30080,30080,30080,30080,30091,30080,30079,30091,30080,30080,30036,30091,30080,30050,30080,30080,30080,30066,30080,30080,30039,30066,30080,30080,30051,30079,30079,30061,30056,30080,30080,30079,30032,30080,30066,30010,30080,30080,30079,30080,30079,30079,30051,30096,30080,30050,30056,30057,30096
1516:30004,30065,30065,30064,30064,30017,30065,30042,30007,30042,30085,30061,30007,30009,30065,30075,30029,30064,30064,30065,30065,30064,30061,30024,30004,30065,30065,30042,30064,30065,30065,30053,30029,30065,30065,30064,30065,30042,30040,30042,30036,30065,30040,30065,30061,30053,30064,30053,30064,30036
1517:30023,30023,30023,30023,30034,30049,30049,30054,30084,30023,30023,30003,30023,30024,30017,30024,30023,30024,30056,30023,30023,30023,30023,30029,30056,30023,30023,30049,30023,30047,30023,30023,30023,30023,30075,30057,30024,30023,30023,30086,30032,30019,30023,30023,30023,30056,30034,30037,30021,30023
1518:30000,30067,30000,30000,30063,30000,30075,30014,30031,30085,30000,30000,30012,30000,30000,30000,30085,30000,30000,30000,30075,30031,30085,30000,30000,30014,30085,30000,30000,30011,30075,30077,30010,30027,30000,30000,30000,30089,30075,30000,30031,30031,30000,30000,30075,30012,30000,30000,30075,30000
1519:30026,30026,30079,30061,30026,30076,30026,30040,30079,30073,30047,30075,30026,30026,30026,30026,30013,30026,30026,30026,30026,30026,30012,30026,30026,30079,30012,30026,30061,30026,30026,30026,30026,30026,30047,30040,30026,30038,30088,30026,30044,30061,30079,30079,30047,30088,30073,30026,30077,30029
1520:30095,30011,30068,30011,30011,30011,30011,30026,30043,30011,30011,30011,30011,30011,30011,30068,30011,30011,30011,30041,30011,30063,30043,30011,30011,30043,30011,30016,30011,30004,30026,30011,30099,30011,30011,30011,30011,30099,30099,30011,30011,30011,30011,30047,30011,30014,30099,30043,30011,30011
1524:30076,30015,30045,30076,30035,30047,30056,30076,30062,30076,30099,30076,30052,30076,30076,30013,30062,30076,30076,30076,30050,30076,30047,30003,30076,30035,30076,30035,30076,30076,30076,30045,30076,30053,30076,30052,30076,30003,30076,30068,30052,30035,30076,30000,30047,30076,30039,30035,30076,30076
1525:30009,30003,30025,30009,30048,30020,30009,30073,30009,30009,30009,30009,30009,30049,30009,30043,30077,30009,30009,30090,30009,30009,30009,30009,30048,30009,30048,30080,30009,30009,30025,30090,30009,30009,30007,30023,30009,30009,30009,30009,30053,30043,30090,30025,30048,30048,30009,30023,30009,30009
1526:30029,30055,30092,30049,30055,30055,30063,30014,30055,30029,30055,30014,30013,30055,30099,30055,30055,30055,30013,30029,30055,30037,30099,30078,30055,30029,30039,30062,30055,30055,30055,30092,30055,30029,30055,30029,30029,30051,30029,30092,30055,30055,30055,30063,30030,30055,30055,30090,30029,30057
1527:30097,30097,30015,30036,30097,30060,30036,30097,30036,30052,30000,30003,30036,30097,30074,30097,30097,30036,30097,30097,30057,30097,30097,30097,30060,30028,30036,30097,30097,30036,30060,30028,30036,30036,30065,30097,30060,30017,30028,30097,30097,30060,30036,30017,30097,30064,30036,30097,30080,30089
1528:30068,30006,30068,30068,30010,30048,30068,30010,30006,30097,30006,30068,30068,30001,30068,30097,30097,30068,30010,30096,30096,30068,30002,30008,30052,30006,30068,30025,30068,30068,30017,30096,30068,30097,30068,30010,30068,30096,30057,30097,30068,30068,30097,30029,30097,30026,30030,30097,30022,30068
1530:30084,30069,30068,30040,30005,30068,30068,30068,30032,30032,30006,30068,30068,30040,30032,30068,30068,30085,30032,30032,30068,30032,30032,30032,30019,30068,30069,30068,30005,30032,30068,30023,30069,30085,30034,30068,30068,30032,30069,30032,30068,30040,30023,30068,30068,30096,30001,30040,30068,30033
1532:30065,30005,30030,30030,30097,30030,30090,30096,30041,30026,30030,30008,30030,30021,30056,30097,30030,30030,30041,30030,30005,30030,30037,30056,30030,30096,30046,30030,30030,30030,30005,30030,30005,30030,30066,30030,30030,30030,30007,30030,30030,30030,30030,30005,30030,30030,30005,30090,30030,30084
1533:30081,30081,30012,30081,30081,30012,30081,30016,30081,30016,30067,30011,30016,30080,30081,30035,30054,30016,30081,30081,30077,30019,30004,30016,30081,30016,30081,30081,30069,30081,30004,30012,30081,30016,30081,30081,30054,30081,30080,30049,30081,30012,30061,30080,30016,30081,30086,30054,30081,30091
1543:30029,30029,30030,30029,30071,30029,30029,30045,30029,30036,30029,30022,30030,30036,30029,30036,30089,30030,30036,30036,30029,30051,30029,30036,30049,30029,30030,30029,30022,30029,30029,30029,30029,30029,30047,30030,30036,30029,30029,30030,30029,30073,30029,30029,30036,30029,30073,30029,30029,30029
1544:30089,30012,30009,30078,30073,30078,30012,30021,30078,30078,30078,30033,30078,30078,30078,30078,30082,30009,30078,30078,30042,30078,30078,30042,30078,30078,30078,30078,30009,30012,30098,30082,30078,30078,30078,30009,30098,30034,30078,30078,30020,30078,30074,30078,30058,30078,30078,30078,30009,30020
1545:30056,30056,30074,30056,30074,30056,30043,30094,30075,30056,30056,30067,30078,30056,30043,30056,30094,30006,30056,30043,30056,30094,30056,30075,30006,30013,30072,30056,30038,30075,30090,30056,30086,30038,30073,30006,30006,30028,30056,30056,30056,30074,30021,30094,30056,30072,30094,30056,30006,30006
1546:30079,30095,30023,30095,30023,30095,30039,30054,30095,30091,30095,30023,30095,30094,30033,30023,30023,30023,30034,30095,30095,30023,30091,30034,30095,30033,30039,30095,30039,30023,30033,30095,30095,30095,30023,30023,30034,30041,30023,30023,30095,30023,30095,30095,30095,30012,30016,30094,30095,30068
1547:30081,30050,30064,30050,30050,30031,30050,30050,30050,30037,30077,30023,30050,30001,30050,30003,30041,30001,30050,30037,30050,30094,30050,30050,30044,30001,30001,30007,30050,30041,30050,30050,30050,30092,30050,30050,30037,30050,30050,30037,30041,30007,30037,30050,30050,30004,30091,30050,30037,30037
1548:30014,30058,30031,30014,30088,30036,30031,30099,30014,30031,30007,30002,30031,30014,30014,30014,30058,30080,30017,30074,30053,30014,30014,30014,30014,30032,30014,30014,30014,30014,30017,30014,30014,30031,30014,30031,30031,30014,30008,30014,30072,30091,30014,30062,30014,30014,30072,30017,30072,30031
1549:30040,30074,30040,30047,30020,30040,30019,30017,30078,30074,30040,30040,30072,30040,30040,30040,30047,30074,30074,30037,30074,30040,30040,30034,30057,30072,30009,30040,30072,30040,30096,30052,30099,30040,30040,30072,30040,30040,30020,30040,30040,30019,30072,30072,30040,30040,30040,30098,30072,30040
1554:30001,30006,30001,30070,30072,30001,30001,30001,30052,30050,30052,30072,30044,30052,30001,30064,30064,30052,30044,30052,30051,30025,30001,30001,30044,30052,30001,30001,30051,30036,30001,30072,30042,30001,30001,30064,30098,30074,30092,30001,30001,30072,30044,30001,30001,30027,30090,30001,30044,30054
1555:30028,30001,30083,30077,30001,30083,30034,30083,30077,30028,30083,30083,30028,30001,30028,30001,30028,30078,30077,30024,30083,30028,30028,30083,30028,30083,30083,30083,30083,30001,30078,30083,30014,30028,30083,30083,30028,30083,30028,30062,30077,30083,30083,30001,30022,30028,30083,30083,30077,30083
1556:30071,30017,30065,30023,30054,30017,30017,30067,30033,30077,30067,30086,30049,30052,30034,30017,30017,30075,30077,30067,30059,30075,30059,30017,30004,30017,30017,30017,30067,30017,30077,30054,30075,30017,30017,30017,30022,30017,30017,30065,30077,30081,30054,30017,30017,30022,30054,30017,30017,30048
1560:30086,30065,30052,30008,30086,30086,30015,30086,30007,30008,30069,30048,30086,30086,30026,30008,30015,30086,30086,30086,30086,30031,30010,30090,30003,30069,30076,30065,30003,30086,30086,30086,30086,30086,30086,30086,30065,30008,30008,30052,30065,30076,30086,30065,30055,30052,30008,30086,30008,30086
1561:30042,30041,30057,30019,30019,30057,30045,30055,30045,30019,30017,30048,30019,30030,30047,30045,30019,30055,30019,30007,30048,30019,30030,30019,30048,30055,30031,30045,30019,30061,30045,30092,30019,30069,30047,30064,30095,30019,30026,30019,30030,30045,30045,30019,30019,30048,30045,30019,30019,30019
1563:30068,30028,30068,30028,30086,30091,30068,30028,30009,30030,30068,30028,30068,30068,30068,30031,30027,30068,30068,30090,30008,30027,30068,30091,30031,30068,30068,30082,30090,30045,30028,30068,30027,30028,30091,30028,30068,30028,30086,30090,30090,30068,30068,30028,30068,30068,30068,30040,30028,30028
1564:30088,30088,30022,30079,30088,30088,30088,30022,30022,30081,30018,30079,30092,30088,30092,30088,30082,30022,30092,30090,30044,30088,30098,30079,30088,30088,30088,30088,30018,30092,30092,30015,30088,30022,30088,30086,30022,30092,30088,30044,30080,30061,30088,30071,30022,30093,30088,30022,30086,30086
1567:30034,30013,30013,30025,30034,30055,30054,30055,30055,30034,30011,30066,30034,30028,30083,30087,30017,30008,30076,30004,30055,30055,30066,30034,30038,30017,30034,30055,30034,30055,30034,30055,30034,30034,30034,30034,30022,30061,30034,30055,30061,30061,30034,30055,30034,30034,30019,30034,30038,30034
1568:30053,30053,30086,30010,30053,30010,30053,30010,30053,30020,30067,30086,30099,30009,30082,30053,30020,30099,30010,30060,30025,30082,30086,30053,30054,30053,30053,30020,30053,30053,30067,30053,30053,30099,30050,30053,30084,30053,30053,30010,30066,30066,30053,30060,30053,30053,30020,30086,30053,30067
1570:30058,30081,30058,30068,30020,30058,30088,30080,30044,30009,30021,30046,30058,30078,30058,30046,30058,30096,30030,30046,30058,30058,30046,30081,30046,30046,30081,30068,30081,30046,30002,30058,30069,30046,30058,30058,30058,30029,30046,30014,30058,30020,30058,30046,30046,30058,30046,30084,30061,30095
1571:30064,30041,30050,30064,30016,30064,30064,30038,30064,30064,30087,30064,30039,30064,30041,30041,30089,30064,30074,30064,30039,30041,30064,30038,30041,30074,30046,30046,30064,30064,30064,30064,30041,30054,30041,30064,30038,30064,30044,30064,30046,30064,30038,30026,30071,30038,30064,30064,30008,30087
1572:30017,30052,30073,30090,30000,30052,30052,30085,30089,30052,30073,30050,30052,30052,30052,30007,30052,30052,30017,30052,30084,30078,30052,30032,30052,30052,30052,30066,30040,30052,30032,30083,30073,30052,30052,30019,30052,30032,30032,30022,30052,30072,30054,30052,30052,30052,30033,30089,30032,30017
1579:30018,30061,30018,30011,30062,30048,30018,30018,30018,30018,30018,30018,30018,30048,30018,30018,30018,30018,30048,30018,30048,30010,30018,30018,30034,30037,30018,30083,30096,30018,30018,30018,30053,30018,30009,30018,30018,30089,30077,30033,30040,30064,30018,30048,30018,30040,30018,30018,30018,30018
1580:30010,30010,30066,30024,30066,30014,30010,30041,30010,30010,30010,30090,30010,30008,30010,30010,30090,30063,30010,30010,30010,30010,30008,30008,30010,30011,30066,30010,30008,30073,30008,30060,30008,30066,30066,30066,30010,30008,30010,30010,30016,30041,30066,30066,30008,30010,30010,30066,30066,30015
